,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean
268670,1.8619791666666667,1.6380208333333333,1.9713541666666667,1.046875,10.96875,0.171875,10.067708333333334,0.5859375,1.1458333333333333,2.052083333333333,2.052083333333333,0.2239583333333333,421.0,0.328125,0.5755208333333334,0.0,0.0,0.0,4.432291666666667,3.067708333333333,4.760416666666667,11.411458333333334,0.0755208333333333,0.5338541666666666,0.7890625,3.3619791666666665,0.0,73.19010416666667,7.848958333333333,57.4296875,14.638020833333334,38.309895833333336,8.520833333333334,0.0,0.0,0.0,29.86458333333333,40.802083333333336,14.296875,26.50520833333333,0.0,0.0,0.0,0.0,0.0,3.2265625,2.8463541666666665,3.4713541666666665,1.3854166666666667,0.0,1.7317708333333333,0.9895833333333334,0.0,30.48958333333333,28.541666666666668,0.1210416666666666,9.3125,8.6875,9.78125,5.255208333333333,22053.0,28105.0,229.0,45.0,googlearchive,googlearchive/android-Camera2Video,JoeAndroid,JoeAndroid/ShortVideo,21.0,2.0,21.0,2.0
268719,1.3157894736842106,1.2105263157894737,1.4210526315789471,1.0263157894736843,9.526315789473683,0.0526315789473684,6.421052631578948,2.710526315789474,1.2894736842105263,1.973684210526316,1.973684210526316,0.1052631578947368,44.0,1.5789473684210529,0.8421052631578947,0.0,0.0,0.0,4.7105263157894735,2.4473684210526314,6.289473684210527,7.526315789473684,0.0,1.1842105263157894,0.6842105263157895,4.421052631578948,0.0,102.63157894736842,7.605263157894737,64.39473684210526,17.5,39.8421052631579,30.94736842105263,0.0,0.0,0.0,30.23684210526316,43.97368421052632,16.394736842105264,27.57894736842105,0.0,0.0,0.0,0.0,0.0,3.736842105263158,3.473684210526316,4.0,1.947368421052632,0.0,1.5789473684210529,1.4210526315789471,0.0,20.289473684210527,19.13157894736842,0.6718421052631579,12.789473684210526,12.263157894736842,13.68421052631579,7.7105263157894735,2447.0,3900.0,31.0,25.0,googlearchive,googlearchive/android-Camera2Video,13767004362,13767004362/Camera2App,51.0,7.0,17.0,2.3333333333333335
268954,1.2911392405063291,1.270042194092827,1.421940928270042,1.021097046413502,7.675105485232067,0.4050632911392405,6.649789029535865,0.3080168776371308,1.1265822784810129,1.9535864978902957,1.9535864978902957,0.3037974683544304,255.0,9.443037974683543,6.755274261603375,0.0,0.0,0.0,7.210970464135021,1.371308016877637,16.654008438818565,32.61603375527426,0.0210970464135021,6.649789029535865,0.8860759493670886,9.09704641350211,0.0,156.25316455696202,39.0210970464135,87.56540084388186,34.45569620253165,47.30379746835443,29.91139240506329,0.0,0.0,0.0,41.413502109704645,56.89451476793249,28.139240506329116,28.755274261603372,0.0,0.0,0.0,0.0,0.0,2.392405063291139,2.2911392405063293,2.586497890295359,1.3080168776371308,0.0,1.8481012658227849,0.6118143459915611,0.0,11.679324894514767,9.49789029535865,0.2645569620253165,13.983122362869198,13.818565400843882,14.738396624472571,10.831223628691983,20753.0,37032.0,151.0,25.0,googlearchive,googlearchive/android-Camera2Video,huyn,huyn/opencv,525.0,26.0,43.75,2.1666666666666665
269296,1.2,1.2,1.2666666666666666,1.0,7.4,0.1333333333333333,6.733333333333333,0.4,1.2,0.8666666666666667,0.8666666666666667,0.0,15.0,0.2666666666666666,0.4,0.0,0.0,0.0,3.2,1.3333333333333333,3.466666666666667,3.466666666666667,0.0,1.2666666666666666,0.1333333333333333,2.066666666666667,0.0,70.53333333333333,8.2,50.333333333333336,11.133333333333333,34.2,12.0,0.0,0.0,0.0,21.4,32.0,11.933333333333334,20.066666666666663,0.0,0.0,0.0,0.0,0.0,2.333333333333333,2.333333333333333,2.466666666666667,1.4,0.0,1.8,0.6666666666666666,0.0,9.866666666666667,9.333333333333334,0.206,7.666666666666667,7.6,8.4,4.533333333333333,755.0,1058.0,5.0,3.0,googlearchive,googlearchive/android-Camera2Video,mikelhpdatke,mikelhpdatke/HighCameraFPS,352.0,14.0,50.285714285714285,2.0
269313,1.3846153846153846,1.3461538461538465,1.4423076923076923,1.0384615384615383,9.096153846153848,0.25,6.961538461538462,1.5576923076923077,1.2692307692307692,1.2692307692307692,1.2692307692307692,0.0769230769230769,59.0,0.4230769230769231,1.1538461538461535,0.0,0.0,0.0,4.269230769230769,3.1346153846153846,4.6923076923076925,5.288461538461538,0.0192307692307692,0.5961538461538461,0.2307692307692307,3.8461538461538463,0.0,79.34615384615384,8.942307692307692,54.88461538461539,15.961538461538462,34.63461538461539,16.365384615384617,0.0,0.0,0.0,26.192307692307693,36.88461538461539,13.442307692307692,23.442307692307693,0.0,0.0,0.0,0.0,0.0,3.0576923076923075,2.9038461538461537,3.1153846153846154,1.4423076923076923,0.0,1.4615384615384617,1.0384615384615383,0.0,29.615384615384617,28.25,0.29,8.961538461538462,8.692307692307692,9.26923076923077,5.4423076923076925,2854.0,4126.0,39.0,18.0,googlearchive,googlearchive/android-Camera2Video,Neilcc,Neilcc/ZMulitimedia,70.0,4.0,35.0,2.0
269461,1.5909090909090908,1.5454545454545454,1.6590909090909092,1.0227272727272727,9.863636363636363,0.9090909090909092,8.181818181818182,0.5,1.4545454545454546,1.0454545454545454,1.0454545454545454,0.0,49.0,0.3636363636363636,1.3409090909090908,0.0,0.0,0.0,4.295454545454546,3.2954545454545454,4.659090909090909,4.659090909090909,0.1363636363636363,1.25,0.4772727272727273,2.7954545454545454,0.0,89.0909090909091,14.75,67.45454545454545,19.181818181818183,44.81818181818182,7.954545454545454,0.0,0.0,0.0,35.54545454545455,47.11363636363637,16.977272727272727,30.13636363636364,0.0,0.0,0.0,0.0,0.0,2.9545454545454546,2.7954545454545454,3.0454545454545454,1.7727272727272727,0.0,1.6136363636363635,1.0454545454545454,0.0,36.97727272727273,30.772727272727277,0.1497727272727272,9.636363636363637,9.363636363636363,10.113636363636363,6.068181818181818,2968.0,3920.0,27.0,11.0,googlearchive,googlearchive/android-Camera2Video,action-hong,action-hong/VideoAudioStudy,429.0,18.0,47.666666666666664,2.0
269658,0.369047619047619,0.3571428571428571,0.4047619047619047,0.25,2.2976190476190474,0.1428571428571428,1.8333333333333333,0.238095238095238,1.0238095238095235,0.3928571428571428,0.3928571428571428,0.0119047619047619,84.0,0.25,65.0952380952381,0.0,0.0,0.0,0.9523809523809524,0.5357142857142857,1.2023809523809523,1.3214285714285714,0.0357142857142857,0.1785714285714285,0.2142857142857142,0.7738095238095238,0.0,419.6547619047619,3.333333333333333,152.11904761904762,140.38095238095238,141.63095238095238,264.32142857142856,0.0,0.0,0.0,136.77380952380952,140.85714285714286,135.32142857142858,5.535714285714286,0.0,0.0,0.0,0.0,0.0,0.9404761904761904,0.9047619047619048,1.119047619047619,0.4404761904761904,0.0,1.1785714285714286,0.2857142857142857,0.0,5.773809523809524,5.523809523809524,0.3138095238095238,2.3095238095238093,2.273809523809524,2.6547619047619047,1.3333333333333333,12778.0,35251.0,27.0,22.0,googlearchive,googlearchive/android-Camera2Video,Nanamare,Nanamare/android_pose_estimation_mace,127.0,7.0,42.333333333333336,2.3333333333333335
269798,1.2,1.2,1.3333333333333333,1.0,8.6,0.2,7.733333333333333,0.5333333333333333,1.2666666666666666,0.8,0.8,0.0,15.0,0.1333333333333333,0.4666666666666667,0.0,0.0,0.0,3.4,1.8,3.533333333333333,3.533333333333333,0.0,1.2666666666666666,0.4666666666666667,1.8,0.0,60.333333333333336,6.133333333333334,50.46666666666667,9.866666666666667,35.06666666666667,3.933333333333333,0.0,0.0,0.0,24.133333333333333,33.86666666666667,10.733333333333333,23.133333333333333,0.0,0.0,0.0,0.0,0.0,2.466666666666667,2.4,2.6,1.4,0.0,1.8,0.8,0.0,13.466666666666669,12.8,0.1986666666666666,7.666666666666667,7.466666666666667,8.6,4.333333333333333,757.0,905.0,6.0,3.0,googlearchive,googlearchive/android-Camera2Video,WangLavida,WangLavida/MediaDemo,245.0,16.0,30.625,2.0
270081,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.0,7.857142857142857,0.0714285714285714,7.214285714285714,0.5,1.2142857142857142,1.0,1.0,0.0,14.0,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,3.2857142857142856,1.2857142857142858,3.571428571428572,3.571428571428572,0.0,1.2857142857142858,0.1428571428571428,2.142857142857143,0.0,67.71428571428571,7.785714285714286,50.85714285714285,10.785714285714286,34.785714285714285,9.071428571428571,0.0,0.0,0.0,21.142857142857142,31.142857142857142,11.428571428571429,19.714285714285715,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.142857142857143,1.2857142857142858,0.0,1.9285714285714288,0.7142857142857143,0.0,10.571428571428571,9.928571428571429,0.1057142857142857,7.428571428571429,7.285714285714286,8.428571428571429,4.428571428571429,712.0,948.0,3.0,4.0,googlearchive,googlearchive/android-Camera2Video,zhaweijin,zhaweijin/camera,748.0,4.0,374.0,2.0
270288,1.4818713450292398,1.4514619883040936,1.5567251461988303,1.0362573099415204,7.423391812865497,0.1684210526315789,6.684210526315789,0.52046783625731,1.2116959064327486,2.232748538011696,2.232748538011696,0.2163742690058479,1034.0,0.231578947368421,0.2269005847953216,0.0,0.0,0.0,3.8666666666666663,1.736842105263158,4.098245614035088,6.4035087719298245,0.0619883040935672,0.183625730994152,0.0444444444444444,3.808187134502924,0.0,54.91812865497076,7.748538011695906,40.14619883040936,12.183625730994152,20.212865497076024,7.453801169590643,0.0,0.0,0.0,15.725146198830409,25.135672514619884,11.505263157894737,13.630409356725146,0.0,0.0,0.0,0.0,0.0,2.0257309941520467,1.930994152046784,2.1847953216374267,1.1228070175438596,0.0,1.7801169590643275,0.6269005847953216,0.0,20.726315789473684,20.29824561403509,0.247953216374269,5.852631578947369,5.71812865497076,6.077192982456141,4.1988304093567255,34325.0,46955.0,388.0,59.0,googlearchive,googlearchive/android-Camera2Video,LEEHOR,LEEHOR/fanoftruck,49.0,2.0,49.0,2.0
270302,2.0675944333996026,1.94831013916501,2.284294234592445,1.095427435387674,14.612326043737577,1.4831013916500997,11.21868787276342,1.8449304174950296,1.2584493041749505,2.31610337972167,2.31610337972167,0.0894632206759443,555.0,0.3001988071570576,0.2842942345924453,0.0,0.0,0.0,3.831013916500994,2.618290258449304,4.131212723658051,5.604373757455268,0.003976143141153,0.415506958250497,0.2604373757455268,3.451292246520875,0.0,78.56660039761431,11.9662027833002,55.39761431411531,12.616302186878729,35.636182902584494,12.234592445328031,0.0,0.0,0.0,26.08548707753479,37.45328031809145,13.5168986083499,23.93638170974155,0.0,0.0,0.0,0.0,0.0,3.499005964214712,3.3180914512922466,4.326043737574553,1.4652087475149105,0.0,1.713717693836978,1.091451292246521,0.0,19.210735586481118,18.12127236580517,0.1740357852882703,8.151093439363818,7.940357852882704,9.365805168986084,4.658051689860835,27865.0,39519.0,176.0,42.0,googlearchive,googlearchive/android-Camera2Video,LEEHOR,LEEHOR/Three,44.0,4.0,22.0,2.0
270573,1.58,1.54,1.68,0.92,8.8,0.72,6.78,0.96,1.18,1.58,1.58,0.0,54.0,0.8,0.8,0.0,0.0,0.0,4.86,2.12,5.66,5.66,0.3,1.28,0.08,4.0,0.0,92.14,15.78,61.36,16.82,36.5,15.8,0.0,0.0,0.0,27.3,40.28,15.88,24.4,0.0,0.0,0.0,0.0,0.0,3.2,3.12,3.52,1.42,0.0,1.58,1.04,0.0,15.44,13.56,0.1798,12.48,11.88,13.66,6.62,3068.0,4607.0,37.0,14.0,googlearchive,googlearchive/android-Camera2Video,thinkermsandi,thinkermsandi/uno-capture,93.0,9.0,23.25,2.25
270579,1.7551020408163265,1.7346938775510203,1.8571428571428568,1.1020408163265305,10.673469387755102,0.3061224489795918,9.224489795918368,0.9387755102040816,1.1020408163265305,2.0,2.0,0.2448979591836734,49.0,0.6122448979591837,1.3061224489795915,0.0,0.0,0.0,4.387755102040816,2.653061224489796,5.0,7.428571428571429,0.3673469387755102,1.0,0.4285714285714285,3.204081632653061,0.0,85.22448979591837,9.93877551020408,61.734693877551024,15.53061224489796,39.142857142857146,14.612244897959185,0.0,0.0,0.0,29.816326530612244,43.142857142857146,14.673469387755102,28.46938775510204,0.0,0.0,0.0,0.0,0.0,3.183673469387755,3.1020408163265305,3.4489795918367347,1.6938775510204085,0.0,1.7346938775510203,1.183673469387755,0.0,21.3265306122449,20.346938775510203,0.4551020408163265,10.387755102040815,10.20408163265306,11.224489795918368,6.204081632653061,3025.0,4176.0,26.0,10.0,googlearchive,googlearchive/android-Camera2Video,caiminjie,caiminjie/DualStreamDemo,653.0,14.0,93.28571428571429,2.0
270734,1.3666666666666667,1.3666666666666667,1.3833333333333333,1.05,8.183333333333334,0.4666666666666667,7.45,0.1666666666666666,1.4166666666666667,1.7,1.7,0.1333333333333333,72.0,0.25,0.1666666666666666,0.0,0.0,0.0,3.466666666666667,1.05,3.716666666666667,4.016666666666667,0.0,0.6,0.2166666666666666,2.9,0.0,40.73333333333333,6.05,32.6,6.883333333333334,19.666666666666668,2.083333333333333,0.0,0.0,0.0,11.983333333333333,19.883333333333333,8.483333333333333,11.4,0.0,0.0,0.0,0.0,0.0,1.9666666666666663,1.9333333333333331,2.05,1.3666666666666667,0.0,1.5833333333333333,0.7166666666666667,0.0,18.05,14.15,0.0515,5.483333333333333,5.45,5.65,4.266666666666667,1956.0,2444.0,32.0,16.0,googlearchive,googlearchive/android-Camera2Video,JYangkai,JYangkai/Player,26.0,2.0,26.0,2.0
270767,1.6666666666666667,1.5555555555555556,1.75,1.0,9.444444444444445,0.5277777777777778,8.222222222222221,0.5833333333333334,1.1111111111111112,1.25,1.25,0.0,38.0,0.1388888888888889,0.6944444444444444,0.0,0.0,0.0,3.555555555555556,2.083333333333333,3.6944444444444446,3.6944444444444446,0.0,0.7222222222222222,0.1666666666666666,2.805555555555556,0.0,65.33333333333333,8.805555555555555,48.55555555555556,9.63888888888889,33.583333333333336,8.555555555555555,0.0,0.0,0.0,21.75,31.52777777777778,10.52777777777778,21.0,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.388888888888889,2.861111111111111,1.2222222222222223,0.0,1.8888888888888888,0.8333333333333334,0.0,9.22222222222222,8.555555555555555,0.1327777777777777,7.888888888888889,7.638888888888889,9.25,4.194444444444445,1748.0,2352.0,7.0,3.0,googlearchive,googlearchive/android-Camera2Video,yuqianglianshou,yuqianglianshou/RecordVideoDemo,479.0,24.0,39.916666666666664,2.0
270826,1.5,1.4210526315789471,1.5526315789473684,1.0,10.763157894736842,0.3684210526315789,9.026315789473683,1.263157894736842,1.131578947368421,0.868421052631579,0.868421052631579,0.0,39.0,0.1052631578947368,0.3157894736842105,0.0,0.0,0.0,3.210526315789474,1.5263157894736843,3.3157894736842106,3.3157894736842106,0.0263157894736842,0.8421052631578947,0.3947368421052631,2.0526315789473686,0.0,62.92105263157895,6.447368421052632,48.526315789473685,10.078947368421051,32.6578947368421,8.31578947368421,0.0,0.0,0.0,21.157894736842103,29.710526315789476,10.81578947368421,18.894736842105264,0.0,0.0,0.0,0.0,0.0,2.4473684210526314,2.236842105263158,2.6842105263157894,1.2894736842105263,0.0,1.7894736842105263,0.7894736842105263,0.0,12.947368421052632,12.157894736842104,0.1878947368421052,6.289473684210527,6.052631578947368,6.894736842105263,3.8684210526315783,1844.0,2391.0,12.0,9.0,googlearchive,googlearchive/android-Camera2Video,LillteZheng,LillteZheng/Camera,108.0,8.0,27.0,2.0
270897,1.3658536585365857,1.3414634146341464,1.5121951219512195,0.975609756097561,8.21951219512195,0.5609756097560976,6.878048780487805,0.5853658536585366,1.170731707317073,1.0,1.0,0.0,45.0,0.2682926829268293,0.5365853658536586,0.0,0.0,0.0,4.048780487804878,2.4878048780487805,4.317073170731708,4.317073170731708,0.0,1.1219512195121952,0.2195121951219512,2.975609756097561,0.0,79.09756097560975,14.51219512195122,55.073170731707314,12.560975609756095,37.609756097560975,9.731707317073171,0.0,0.0,0.0,24.75609756097561,35.51219512195122,13.439024390243905,22.07317073170732,0.0,0.0,0.0,0.0,0.0,2.682926829268293,2.5121951219512195,3.024390243902439,1.048780487804878,0.0,1.7317073170731707,0.926829268292683,0.0,19.902439024390244,18.585365853658537,0.2109756097560975,8.78048780487805,8.439024390243903,9.53658536585366,4.7560975609756095,2258.0,3243.0,20.0,6.0,googlearchive,googlearchive/android-Camera2Video,nicochofly,nicochofly/Test4Camera2,66.0,6.0,22.0,2.0
270911,1.6428571428571428,1.375,1.8035714285714288,1.2142857142857142,10.589285714285714,0.3214285714285714,8.732142857142858,1.3214285714285714,1.2857142857142858,1.3571428571428572,1.3571428571428572,0.0,65.0,0.0357142857142857,0.1428571428571428,0.0,0.0,0.0,3.7857142857142856,3.7142857142857135,3.821428571428572,3.821428571428572,0.0357142857142857,0.8928571428571429,0.25,2.642857142857143,0.0,62.875,8.928571428571429,45.96428571428572,11.357142857142858,31.053571428571427,8.625,0.0,0.0,0.0,23.321428571428573,31.482142857142858,12.714285714285714,18.767857142857142,0.0,0.0,0.0,0.0,0.0,2.696428571428572,2.267857142857143,3.017857142857143,1.3035714285714286,0.0,1.5357142857142858,0.7321428571428571,0.0,21.285714285714285,20.571428571428573,0.2307142857142857,6.339285714285714,5.910714285714286,6.75,4.160714285714286,2574.0,3521.0,26.0,14.0,googlearchive,googlearchive/android-Camera2Video,Fitz01110001,Fitz01110001/FitzCamera,51.0,2.0,51.0,2.0
270917,1.4141630901287554,1.341201716738197,1.4742489270386263,0.9914163090128756,8.092274678111588,0.2360515021459227,6.766094420600858,0.8991416309012875,1.2145922746781117,1.5643776824034334,1.5643776824034334,0.1437768240343347,527.0,0.351931330472103,0.6373390557939914,0.0,0.0,0.0,4.912017167381975,2.347639484978541,5.263948497854077,6.585836909871245,0.2918454935622318,0.6416309012875536,0.4721030042918455,3.8583690987124464,0.0,71.2381974248927,8.53862660944206,50.1587982832618,16.053648068669528,28.660944206008583,13.148068669527897,0.0,0.0,0.0,22.854077253218883,33.42489270386266,14.354077253218884,19.070815450643774,0.0,0.0,0.0,0.0,0.0,2.439914163090129,2.334763948497854,2.5901287553648067,1.1866952789699572,0.0,1.7510729613733906,0.8047210300429185,0.0,26.3519313304721,24.238197424892704,0.296137339055794,8.624463519313304,8.46351931330472,8.978540772532188,5.463519313304721,23374.0,33197.0,265.0,78.0,googlearchive,googlearchive/android-Camera2Video,Memory-Z,Memory-Z/Z_inz,65.0,5.0,32.5,2.5
271019,1.2608695652173914,1.2028985507246377,1.3333333333333333,1.0,6.695652173913044,0.2028985507246377,6.188405797101449,0.1014492753623188,1.3478260869565215,3.985507246376812,3.985507246376812,0.1739130434782608,98.0,0.3333333333333333,0.5507246376811594,0.0,0.0,0.0,5.188405797101449,2.260869565217391,5.521739130434782,6.72463768115942,0.3333333333333333,0.8405797101449275,0.144927536231884,4.202898550724638,0.0,56.60869565217392,8.666666666666666,46.20289855072464,15.144927536231885,25.81159420289855,1.884057971014493,0.0,0.0,0.0,22.36231884057971,32.391304347826086,13.81159420289855,18.57971014492753,0.0,0.0,0.0,0.0,0.0,2.36231884057971,2.246376811594203,2.565217391304348,1.144927536231884,0.0,1.391304347826087,1.0144927536231885,0.0,35.405797101449274,30.47826086956522,0.0613043478260869,8.579710144927537,8.391304347826088,9.014492753623188,6.27536231884058,3188.0,3906.0,75.0,23.0,googlearchive,googlearchive/android-Camera2Video,mm-sgf,mm-sgf/EsCamera,51.0,2.0,51.0,2.0
271027,1.3387978142076502,1.2950819672131149,1.3934426229508197,1.005464480874317,6.66120218579235,0.2786885245901639,6.131147540983607,0.1311475409836065,1.3005464480874316,2.4754098360655736,2.4754098360655736,0.1912568306010929,227.0,0.2841530054644808,0.4098360655737705,0.0,0.0,0.0,3.7158469945355193,1.4863387978142075,4.0,5.595628415300546,0.1420765027322404,0.5519125683060109,0.1475409836065573,3.158469945355191,0.0,40.8688524590164,6.131147540983607,32.90710382513661,9.770491803278688,18.59016393442623,1.907103825136612,0.0,0.0,0.0,14.693989071038253,22.311475409836067,9.273224043715848,13.03825136612022,0.0,0.0,0.0,0.0,0.0,2.1038251366120218,2.0,2.2295081967213117,1.174863387978142,0.0,1.7377049180327868,0.6885245901639344,0.0,23.19672131147541,20.016393442622952,0.1210382513661202,6.016393442622951,5.868852459016393,6.218579234972678,4.26775956284153,6022.0,7479.0,150.0,53.0,googlearchive,googlearchive/android-Camera2Video,mm-sgf,mm-sgf/MediaSimple,51.0,2.0,51.0,2.0
271162,1.25,1.25,1.375,1.0,8.625,0.3125,7.75,0.5,1.25,1.0625,1.0625,0.0,16.0,0.25,0.75,0.0,0.0,0.0,3.5625,2.125,3.8125,3.8125,0.0,1.375,0.125,2.3125,0.0,72.6875,9.9375,53.125,12.6875,36.125,9.625,0.0,0.0,0.0,23.625,33.8125,13.125,20.6875,0.0,0.0,0.0,0.0,0.0,2.125,2.125,2.25,1.25,0.0,1.8125,0.8125,0.0,16.625,16.125,0.1162499999999999,8.0,7.875,8.875,4.5625,850.0,1163.0,5.0,4.0,googlearchive,googlearchive/android-Camera2Video,parsa-ra,parsa-ra/camera2-sync-imu,711.0,12.0,118.5,2.0
